age,sexe,situation_familiale,revenu_mensuel,type_contrat_travail,anciennete_travail_mois,montant_credit,duree_mois,taux_interet,type_credit,nb_retards_30j,nb_retards_60j,nb_retards_90j,taux_endettement,ratio_dette_revenu,defaut,probabilite_defaut,prediction_defaut
63,H,marie,590684,CDI,69,458864,22,4.78,scolaire,0,0,0,32.94,0.78,0,0.021020855048702828,0
59,H,celibataire,681303,CDD,86,159538,63,7.19,auto,0,0,0,67.01,0.23,1,0.4341974456413283,1
49,H,marie,1267046,CDD,71,1453717,32,13.29,immobilier,2,1,0,20.65,1.15,0,0.010416829047897053,0
49,F,celibataire,1477928,CDD,13,3695744,22,4.17,immobilier,2,1,0,52.9,2.5,1,0.7519726674498531,1
23,H,divorce,1030697,Independant,237,1340085,43,12.94,scolaire,2,0,0,39.34,1.3,0,0.14787653112746568,0
55,F,marie,629633,Independant,180,2579385,19,16.51,scolaire,0,1,0,51.8,4.1,1,0.9927904268561535,1
34,F,divorce,1476615,Independant,23,1329757,19,17.54,immobilier,1,0,0,76.85,0.9,1,0.8398332251229861,1
27,H,marie,809695,CDD,149,136967,17,6.25,auto,2,0,0,65.63,0.17,1,0.494701232632383,1
44,H,celibataire,1056700,CDI,6,202996,60,14.23,immobilier,0,0,0,27.19,0.19,0,0.0029843826542860466,0
52,F,celibataire,1282701,CDD,148,4803456,68,16.9,conso,0,0,0,9.3,3.74,1,0.12250896894908404,0
38,F,marie,860912,Independant,76,1373213,34,4.37,scolaire,0,0,0,77.53,1.6,1,0.9656233721639013,1
42,H,marie,1097932,Informel,168,4249641,50,9.21,conso,0,0,1,48.89,3.87,1,0.9999993425894905,1
45,H,marie,478231,Independant,9,3736051,9,16.79,auto,0,0,0,17.98,7.81,1,0.9991469803554063,1
64,H,celibataire,1356849,CDI,178,4229379,21,6.04,scolaire,0,0,0,52.03,3.12,1,0.884818178748579,1
32,H,marie,393260,CDD,28,3546726,71,17.01,auto,0,0,1,8.17,9.02,1,0.9999999914844745,1
21,H,marie,233023,Informel,139,288913,28,10.91,conso,0,1,0,19.06,1.24,0,0.03146371984274733,0
46,F,divorce,1488319,Informel,116,784694,25,4.5,auto,2,1,0,52.45,0.53,1,0.08971975384524086,0
26,H,marie,309351,CDI,96,4075045,22,9.75,scolaire,0,0,0,35.19,13.17,1,0.9999999918598318,1
44,H,divorce,396575,CDD,75,1317173,57,7.89,conso,1,0,0,29.38,3.32,1,0.6469172170352181,1
43,F,divorce,877163,Informel,88,4611171,11,7.23,scolaire,0,0,1,54.16,5.26,1,0.9999999538644043,1
36,H,divorce,754104,Independant,56,582912,44,11.12,conso,0,1,0,69.98,0.77,1,0.8104892159789063,1
45,H,celibataire,1453814,CDI,207,4499464,39,10.25,immobilier,0,0,0,55.89,3.09,1,0.9483231230635298,1
34,F,divorce,456756,Informel,105,2288679,59,10.23,auto,0,1,0,39.76,5.01,1,0.9940709973538674,1
60,H,marie,608222,CDI,35,2390960,70,4.32,auto,0,0,0,54.41,3.93,1,0.9903407378626082,1
58,F,celibataire,1205521,CDD,209,1240842,34,15.03,scolaire,0,0,1,57.17,1.03,1,0.9999325039190485,1
59,H,celibataire,855842,CDD,25,1906630,46,10.22,immobilier,0,0,1,63.13,2.23,1,0.9999972901647949,1
37,H,celibataire,996875,CDD,113,123106,68,15.31,scolaire,0,0,0,28.03,0.12,0,0.004314836448132062,0
62,H,celibataire,701234,Independant,99,50617,37,15.37,scolaire,1,1,1,13.58,0.07,1,0.9415607594417763,1
57,F,celibataire,219244,Informel,147,437529,71,7.76,conso,0,0,0,56.14,2.0,1,0.8201163382608577,1
56,F,celibataire,801673,CDD,233,1205389,50,3.07,immobilier,1,1,0,14.08,1.5,0,0.005992814924642893,0
40,F,celibataire,1258350,Independant,31,1735885,22,16.67,conso,0,0,0,39.65,1.38,0,0.08161256446554732,0
64,F,divorce,1410483,CDD,81,4905949,48,14.41,scolaire,0,0,0,22.3,3.48,1,0.26457323568141966,0
49,H,marie,573938,CDD,50,607512,71,4.61,conso,1,0,0,29.91,1.06,0,0.03394819118900685,0
64,F,marie,569922,Informel,87,2073306,39,13.53,conso,0,1,1,40.3,3.64,1,0.9999971205800845,1
50,F,divorce,1214573,Independant,191,2067547,6,3.3,auto,0,0,0,72.21,1.7,1,0.9094007239640843,1
63,F,divorce,321830,CDD,47,1725042,28,3.42,immobilier,0,1,0,56.03,5.36,1,0.9993128365128604,1
22,H,celibataire,218876,Independant,1,2741750,11,10.89,auto,1,1,0,17.87,12.53,1,0.9999997504169517,1
60,H,celibataire,1108831,Independant,125,4980719,21,4.44,immobilier,0,2,0,70.96,4.49,1,0.9995120502359912,1
51,F,divorce,1045098,CDD,186,1538909,7,17.47,auto,0,0,0,42.54,1.47,0,0.20819153170981594,0
57,F,celibataire,289820,CDD,138,1345339,32,16.41,scolaire,0,0,0,20.32,4.64,1,0.816228769490745,1
28,H,marie,691477,CDI,136,4174826,24,12.75,auto,0,1,0,44.56,6.04,1,0.9996205983593001,1
20,F,marie,409669,Informel,106,3022219,33,3.96,immobilier,1,0,0,19.32,7.38,1,0.9984098057589492,1
50,F,celibataire,703536,CDD,125,362362,40,7.87,immobilier,0,0,0,32.55,0.52,0,0.011721775761365311,0
28,F,celibataire,628892,CDI,154,4505616,54,8.58,immobilier,1,0,0,65.41,7.16,1,0.9999920602846177,1
33,F,celibataire,773278,Informel,162,3047975,12,10.21,auto,1,0,0,54.4,3.94,1,0.9904283383616636,1
35,H,marie,209716,CDD,19,63302,42,5.53,conso,0,0,0,40.85,0.3,0,0.0607130698721956,0
47,H,celibataire,241919,Independant,206,3857582,30,11.66,auto,2,0,0,21.98,15.95,1,0.9999999994278654,1
27,H,divorce,614968,Informel,72,830638,46,9.54,conso,1,0,0,26.16,1.35,0,0.03887647383965407,0
35,F,celibataire,175619,Independant,129,3567606,67,17.21,auto,1,0,1,78.37,20.31,1,1.0,1
55,F,divorce,135037,CDI,176,1693667,46,17.04,scolaire,0,0,0,30.72,12.54,1,0.9999999270960782,1
36,H,celibataire,704257,CDD,153,4387922,19,11.48,scolaire,0,1,0,51.21,6.23,1,0.9998339445745077,1
53,H,celibataire,1239691,CDI,24,2826991,59,12.67,auto,1,0,0,42.48,2.28,0,0.41786502702325456,1
30,H,marie,138914,CDD,175,4805029,7,5.07,auto,1,0,0,6.73,34.59,1,1.0,1
63,F,divorce,1235831,CDD,84,3860745,53,6.35,auto,1,0,0,75.85,3.12,1,0.9953345977903221,1
20,H,divorce,614637,Independant,120,662277,56,16.51,scolaire,0,1,0,11.59,1.08,0,0.005899720541631821,0
27,F,divorce,286068,CDI,222,4190861,60,13.49,conso,1,0,0,54.4,14.65,1,0.9999999999391727,1
55,F,marie,1032057,Independant,69,2871564,17,5.84,immobilier,0,0,0,65.83,2.78,1,0.9737986515845511,1
18,H,divorce,632813,Independant,195,2143508,6,11.55,conso,0,0,0,61.16,3.39,1,0.9938078270559388,1
44,H,marie,1396668,Independant,160,4068579,64,17.02,auto,2,0,0,65.69,2.91,1,0.9880733467489867,1
63,F,celibataire,618786,CDI,145,4466506,39,8.18,scolaire,0,0,0,60.48,7.22,1,0.9999764160822923,1
25,H,celibataire,1016495,CDD,189,4939665,51,5.79,immobilier,0,0,0,38.42,4.86,1,0.98749569212535,1
63,H,divorce,139790,CDD,106,525710,64,17.13,conso,1,0,0,72.22,3.76,1,0.9992580915233091,1
59,F,celibataire,106245,CDI,69,329986,71,9.92,auto,0,0,0,73.43,3.11,1,0.9966779412762525,1
34,F,celibataire,1259886,CDD,11,3039283,24,9.26,scolaire,0,0,0,37.77,2.41,0,0.30979403777603454,1
26,F,divorce,1017424,CDI,166,1583403,33,7.01,scolaire,2,2,0,41.36,1.56,0,0.2519772121178921,0
23,F,celibataire,126659,CDI,196,4164854,45,16.37,immobilier,0,0,0,41.42,32.88,1,1.0,1
60,F,divorce,679162,CDD,231,1226714,62,15.68,conso,0,0,1,25.92,1.81,1,0.9994540718523911,1
42,H,divorce,384661,Informel,147,1008070,56,9.04,scolaire,0,0,0,13.62,2.62,0,0.07010657703380369,0
56,F,celibataire,730906,Independant,103,2154888,27,3.46,auto,0,1,0,24.65,2.95,0,0.20231174000622995,0
45,F,celibataire,680173,CDI,238,1671122,13,9.7,auto,3,2,0,68.31,2.46,1,0.9843181012366314,1
50,F,celibataire,650638,CDI,215,4603252,65,5.71,immobilier,0,0,0,45.73,7.07,1,0.9998362008385895,1
54,H,celibataire,858539,Informel,145,1667375,70,5.14,conso,1,1,1,68.76,1.94,1,0.9999981832394981,1
26,F,celibataire,1025778,CDI,13,3462078,41,8.9,scolaire,0,0,0,60.89,3.38,1,0.9838828356062601,1
35,F,marie,387157,CDI,219,2166500,34,4.49,immobilier,0,0,0,31.15,5.6,1,0.9915774755463859,1
38,F,celibataire,841563,CDD,1,4300361,70,17.36,conso,2,0,0,18.9,5.11,1,0.883087426839095,1
19,H,marie,119913,CDD,2,2838593,61,3.71,conso,0,1,0,47.54,23.67,1,1.0,1
60,F,divorce,1363813,Informel,210,1474079,9,9.02,scolaire,2,0,0,75.19,1.08,1,0.8145214042935601,1
55,F,celibataire,1436539,CDI,228,1216191,55,5.44,immobilier,0,0,0,67.96,0.85,1,0.4918049012265512,1
57,F,celibataire,162168,Independant,109,2647545,44,13.33,immobilier,0,2,0,62.29,16.33,1,0.999999999998523,1
53,H,celibataire,1483400,CDD,225,1029712,40,4.18,immobilier,0,0,0,62.31,0.69,1,0.3196923522186825,1
60,H,divorce,1100131,Independant,228,4662374,30,11.2,immobilier,1,0,0,44.58,4.24,1,0.9752067636884535,1
54,H,marie,1485512,Independant,194,1378752,49,14.6,conso,0,0,0,17.71,0.93,0,0.002942533396644346,0
32,H,marie,800270,Informel,196,3512551,52,17.25,immobilier,0,2,0,26.42,4.39,1,0.9529881866254897,1
45,F,celibataire,476076,Informel,144,1882110,45,13.48,immobilier,0,0,0,48.34,3.95,1,0.9819195184600603,1
35,F,celibataire,129875,CDI,4,4614102,36,4.49,scolaire,0,1,1,28.73,35.53,1,1.0,1
51,H,celibataire,225991,Informel,57,2444405,48,4.33,auto,1,0,0,63.62,10.82,1,0.9999999801348232,1
39,H,celibataire,1138162,CDD,201,4812829,60,13.97,conso,0,1,0,32.99,4.23,1,0.936680713375145,1
28,F,divorce,131986,CDI,113,3160984,21,6.23,scolaire,0,0,0,13.54,23.95,1,0.9999999999999973,1
30,F,celibataire,1413775,CDI,213,1307448,47,9.71,scolaire,2,0,0,63.69,0.92,1,0.46934052894962563,1
21,H,divorce,508106,Independant,23,1144880,46,17.65,scolaire,0,0,0,57.36,2.25,1,0.9373883915684248,1
39,H,celibataire,536297,Independant,124,2683631,55,15.3,conso,0,0,0,23.99,5.0,1,0.9414975055090882,1
24,H,marie,633095,Independant,117,724608,11,15.7,auto,0,0,0,78.58,1.14,1,0.9754774205424933,1
60,H,marie,1345568,CDI,130,4944608,58,15.91,conso,0,0,0,35.24,3.67,1,0.816671747868945,1
41,F,celibataire,1197201,Informel,195,1477385,22,12.29,immobilier,1,0,0,56.03,1.23,1,0.4212611344402712,1
21,H,celibataire,398461,Informel,87,1360142,62,14.16,auto,1,0,0,73.28,3.41,1,0.9990326653041581,1
45,H,divorce,513194,Informel,154,932620,21,8.38,conso,0,0,0,16.7,1.82,0,0.02270509143640745,0
32,F,celibataire,1407153,CDI,125,4937471,57,17.98,conso,0,0,0,70.93,3.51,1,0.9967576862360438,1
18,F,celibataire,1161858,CDI,111,4071119,39,7.19,immobilier,0,0,1,57.79,3.5,1,0.9999993804205471,1
20,F,celibataire,844634,CDI,7,2588401,25,11.85,conso,0,0,0,17.57,3.06,1,0.13090881947569835,0
31,F,marie,210843,CDI,228,2772717,61,7.23,auto,1,0,0,54.84,13.15,1,0.9999999992760031,1
55,F,divorce,712621,CDI,44,2151778,56,4.68,scolaire,0,0,0,70.59,3.02,1,0.9904404984415291,1
18,H,marie,235205,Informel,161,4623240,58,11.51,conso,2,1,0,64.93,19.66,1,0.9999999999999987,1
55,H,divorce,603566,CDI,113,473801,54,8.3,conso,1,1,0,62.05,0.79,1,0.5768505847830554,1
55,H,marie,654605,Informel,192,2098423,9,11.75,auto,0,0,0,17.1,3.21,1,0.24322620360923977,0
38,F,celibataire,1256454,CDI,164,3154279,23,11.38,conso,0,1,0,19.3,2.51,0,0.055927242458155,0
46,H,marie,1237321,Informel,4,1733850,41,11.13,scolaire,1,0,0,46.08,1.4,0,0.2452994636201196,0
22,F,marie,471374,CDD,118,1080593,40,4.85,immobilier,0,0,0,48.51,2.29,0,0.8219798171491817,1
27,H,divorce,670238,CDD,23,3172971,35,9.6,immobilier,0,0,0,75.77,4.73,1,0.9999037271942997,1
45,H,divorce,663900,Informel,153,4985016,68,15.18,immobilier,0,0,0,40.15,7.51,1,0.9999237473504058,1
38,F,marie,144873,CDD,233,4490826,26,7.73,scolaire,0,0,0,27.69,31.0,1,1.0,1
24,F,divorce,822138,CDD,90,2644171,57,9.66,immobilier,0,0,0,19.31,3.22,1,0.265657499476567,0
20,H,divorce,273074,Informel,220,2477846,46,10.41,auto,0,0,0,9.06,9.07,1,0.9997794835319814,1
62,H,divorce,1050012,CDI,92,2288997,59,15.94,auto,0,0,0,10.15,2.18,0,0.011603687576451176,0
64,H,divorce,573936,CDI,213,4917545,35,12.83,scolaire,0,0,1,48.06,8.57,1,0.999999999763358,1
37,H,divorce,773739,Informel,202,3859368,61,4.5,scolaire,0,0,0,18.22,4.99,1,0.8708496321906865,1
36,H,marie,1478105,Independant,155,109593,46,15.98,scolaire,1,0,0,68.87,0.07,1,0.38755431063826734,1
52,F,divorce,988312,Independant,51,2303779,19,15.48,auto,1,0,0,49.74,2.33,0,0.6999054560036578,1
21,F,celibataire,1029180,CDD,115,4547869,26,14.3,scolaire,0,0,0,69.87,4.42,1,0.9994957390541717,1
22,F,marie,954024,Independant,207,4402708,30,9.99,scolaire,1,0,1,37.06,4.61,1,0.9999991781776932,1
18,F,marie,448708,CDD,81,4551036,55,14.36,immobilier,0,0,0,49.68,10.14,1,0.9999998301096538,1
21,H,marie,1082987,CDI,103,4120869,58,10.18,scolaire,1,1,0,44.41,3.81,1,0.9743427732574443,1
29,H,divorce,257182,Informel,227,1189067,53,14.05,conso,0,1,0,79.0,4.62,1,0.9999602899583381,1
44,F,celibataire,1089241,CDI,197,2725238,53,16.2,immobilier,1,1,0,64.76,2.5,1,0.9687377015588349,1
59,H,divorce,477968,Informel,80,2818667,9,16.36,auto,1,0,0,49.66,5.9,1,0.9995446918174983,1
40,F,marie,558921,Independant,151,1933089,29,9.82,auto,0,0,0,50.49,3.46,1,0.9721375940816535,1
42,H,marie,1382871,CDI,103,4429068,36,15.89,auto,0,0,0,23.66,3.2,1,0.343441884923725,1
38,H,marie,190282,CDI,9,1932163,34,4.52,immobilier,0,0,0,60.11,10.15,1,0.9999999260857525,1
41,H,marie,1038999,CDD,33,3285066,10,4.53,auto,2,0,0,78.71,3.16,1,0.998455610862574,1
42,F,divorce,301538,Informel,35,3857151,58,11.22,immobilier,1,0,0,14.71,12.79,1,0.9999996442306271,1
62,F,celibataire,271958,Independant,232,4586189,69,12.78,immobilier,0,1,0,52.79,16.86,1,0.9999999999977467,1
63,F,celibataire,412703,CDI,50,4926171,40,5.29,conso,1,0,0,43.84,11.94,1,0.9999999319896262,1
49,F,marie,1339489,Informel,24,4251965,17,10.08,conso,0,1,0,68.78,3.17,1,0.9927034297535272,1
49,H,celibataire,851393,Independant,216,4411565,52,4.42,conso,0,0,0,5.0,5.18,1,0.5231658601715774,1
22,H,marie,1314491,CDI,152,3339857,60,12.03,conso,0,0,1,15.24,2.54,1,0.9994452449267391,1
53,H,marie,1380338,Informel,147,2509082,43,15.83,conso,0,0,0,7.78,1.82,0,0.004877064278829416,0
63,H,celibataire,681025,CDD,39,1242139,34,14.06,auto,1,0,0,17.22,1.82,0,0.018171520172176388,0
59,F,marie,1211022,CDI,189,1918418,17,8.67,auto,0,0,0,58.1,1.58,1,0.6157741246956387,1
59,H,celibataire,1217143,Informel,25,4437405,24,17.91,auto,0,0,0,15.48,3.65,1,0.22141356782578173,0
56,H,marie,890068,Independant,223,2705794,14,12.94,conso,0,0,0,51.67,3.04,1,0.9434466932855471,1
33,H,celibataire,1473570,Independant,230,2493625,34,15.23,scolaire,0,0,0,70.12,1.69,1,0.9205737804970124,1
50,F,marie,262506,CDD,153,56504,8,13.05,auto,3,0,0,7.6,0.22,0,0.0006100405472481141,0
38,F,celibataire,1212442,CDI,155,1016710,35,17.84,auto,1,0,0,7.01,0.84,0,0.0006219380674098911,0
26,F,marie,142726,CDD,32,3694176,63,15.32,scolaire,0,0,0,79.24,25.88,1,1.0,1
23,H,marie,947333,Informel,139,3822907,58,10.79,conso,0,0,0,55.5,4.04,1,0.9960135808278247,1
62,F,marie,745468,Independant,197,4394666,9,8.5,immobilier,1,0,0,15.55,5.9,1,0.9412717679411,1
52,H,celibataire,673184,CDD,108,2922288,62,13.23,scolaire,0,0,2,28.0,4.34,1,0.9999999998313645,1
56,H,divorce,253625,CDI,33,3926748,59,11.85,scolaire,0,0,0,78.88,15.48,1,0.999999999999144,1
39,H,marie,849680,Informel,147,1595152,33,12.44,auto,1,1,0,22.04,1.88,0,0.0730407416476969,0
58,F,marie,1442797,CDI,107,2382510,21,8.15,auto,0,0,0,61.46,1.65,1,0.6847591837924002,1
22,F,celibataire,83625,CDD,111,4381517,18,9.43,conso,1,0,0,23.09,52.39,1,1.0,1
59,H,marie,1166813,Independant,121,377124,61,11.37,immobilier,1,0,0,34.89,0.32,0,0.010570619258010134,0
40,H,marie,81223,Independant,16,3089334,58,15.59,immobilier,0,0,0,71.05,38.04,1,1.0,1
34,F,marie,270375,CDD,227,3195686,53,14.44,scolaire,0,0,0,7.13,11.82,1,0.9999970584173618,1
29,F,marie,145197,CDI,11,911129,30,4.78,conso,0,0,1,28.04,6.28,1,0.9999998487382562,1
40,F,divorce,1365062,CDI,203,2803583,71,6.68,immobilier,2,1,0,41.54,2.05,0,0.328431256038777,1
33,H,divorce,1465413,CDI,202,4392496,35,3.4,scolaire,0,0,0,51.91,3.0,1,0.9022265837948521,1
20,H,marie,1428480,CDI,98,141477,8,3.12,auto,1,0,0,7.12,0.1,0,0.00017641733166927023,0
47,H,marie,1419744,Independant,116,3068286,28,6.37,immobilier,0,0,0,35.8,2.16,0,0.2092036756751203,0
39,F,marie,889634,CDI,197,4882238,34,14.99,scolaire,0,0,1,30.82,5.49,1,0.9999995919346465,1
26,F,divorce,985846,CDD,215,4218201,46,16.57,immobilier,2,0,0,7.01,4.28,1,0.35001746938971784,1
46,F,divorce,1180100,CDD,183,4430239,16,8.88,conso,0,0,0,31.65,3.75,1,0.7265173820737066,1
64,H,celibataire,482576,CDD,25,332098,26,11.45,scolaire,1,0,0,74.88,0.69,1,0.8301463213237197,1
54,H,celibataire,440372,CDD,93,435468,29,13.59,conso,0,0,0,25.6,0.99,0,0.017043471119764193,0
40,F,marie,1233331,CDI,232,2489507,70,17.29,scolaire,3,0,0,48.92,2.02,0,0.6251288479253198,1
30,H,marie,358137,Independant,205,2996371,6,16.69,auto,1,0,0,27.36,8.37,1,0.9999353936567704,1
49,F,divorce,917991,Informel,111,2804131,59,3.86,immobilier,1,1,0,13.0,3.05,1,0.07467325533131738,0
63,H,marie,363392,CDI,96,914853,39,6.72,auto,0,0,1,26.73,2.52,1,0.9998765767385575,1
64,F,marie,1002531,Informel,162,248812,34,3.74,conso,2,0,0,40.31,0.25,0,0.013732108609235507,0
40,H,divorce,1394980,Independant,12,2133471,8,12.25,immobilier,1,0,0,27.22,1.53,0,0.024939459993583667,0
62,H,divorce,89012,CDI,216,3170702,16,13.66,auto,2,0,0,51.81,35.62,1,1.0,1
34,F,divorce,1154399,Informel,232,4845822,13,7.62,scolaire,2,0,0,76.18,4.2,1,0.999561408546601,1
57,F,divorce,1175603,Independant,21,1269990,67,15.81,scolaire,1,0,0,10.2,1.08,0,0.0010610843514138248,0
38,F,celibataire,1337815,Informel,127,1372168,38,9.79,auto,0,0,0,58.78,1.03,1,0.3853775185065482,1
19,F,divorce,425938,CDD,29,1017453,13,17.98,immobilier,2,0,1,5.09,2.39,1,0.998237695441165,1
54,F,divorce,891531,CDD,179,2309434,30,3.01,conso,0,0,0,5.08,2.59,0,0.009557166394506489,0
23,H,marie,903424,Independant,121,4662930,31,4.64,scolaire,0,0,0,14.97,5.16,1,0.8658256767487185,1
61,F,marie,986374,Independant,124,3182343,31,7.53,conso,0,1,0,40.99,3.23,1,0.8007121094007553,1
35,F,marie,1094416,Informel,151,3391847,22,3.38,immobilier,1,2,0,8.6,3.1,1,0.07107989176653987,0
47,F,celibataire,1270625,Independant,33,3451712,34,14.74,immobilier,0,0,0,59.16,2.72,1,0.9236213608558634,1
39,H,divorce,1053738,CDD,136,996532,48,3.79,scolaire,1,0,0,7.2,0.95,0,0.000910018916082279,0
50,F,divorce,782736,CDD,170,2342959,10,14.23,conso,1,0,1,42.16,2.99,1,0.9999906456978416,1
47,F,celibataire,1137794,CDI,77,2420763,55,3.79,immobilier,1,0,0,55.71,2.13,1,0.6962860320314288,1
34,F,divorce,1412508,Informel,197,4271399,61,6.79,conso,0,0,0,22.82,3.02,1,0.1783342531377115,0
60,H,marie,1149077,Independant,41,2780155,68,15.62,scolaire,0,0,0,48.45,2.42,0,0.7361696362686733,1
49,H,celibataire,813349,Independant,74,1217138,62,17.27,scolaire,1,0,0,24.63,1.5,0,0.026852007588995037,0
59,F,divorce,708021,Independant,63,2947201,50,9.22,immobilier,0,0,0,21.06,4.16,1,0.5703964723100725,1
31,H,celibataire,357354,Informel,14,4341033,42,17.55,immobilier,1,0,0,66.38,12.15,1,0.9999999991947781,1
27,F,celibataire,1257052,CDD,216,236293,41,12.4,conso,1,1,0,29.97,0.19,0,0.005333009526089572,0
64,H,divorce,780849,Independant,190,2218272,38,9.24,immobilier,0,0,0,66.05,2.84,1,0.9836485354435559,1
53,F,marie,303989,Independant,75,4834008,11,15.04,scolaire,0,0,1,21.27,15.9,1,0.9999999999999736,1
51,H,divorce,930153,CDD,174,3309520,50,7.43,immobilier,0,0,0,31.69,3.56,1,0.736926763978271,1
26,F,divorce,568260,Independant,67,3256084,12,6.99,auto,0,0,1,12.7,5.73,1,0.999996606368299,1
59,F,marie,559894,CDI,93,2420406,70,12.85,scolaire,0,0,0,42.24,4.32,1,0.9762161341777487,1
45,H,divorce,1300598,CDD,53,1722328,29,8.86,conso,0,0,0,33.62,1.32,0,0.04308241022004813,0
28,F,divorce,276983,CDD,180,2388701,50,5.04,immobilier,2,0,0,5.45,8.62,1,0.9987062279834829,1
31,F,divorce,431477,CDD,94,3872216,66,4.0,immobilier,0,0,0,39.86,8.97,1,0.9999913670298048,1
56,F,celibataire,1411502,CDI,113,679923,24,14.82,scolaire,1,0,0,10.58,0.48,0,0.0002698018861421141,0
64,F,celibataire,589590,CDD,229,3308830,37,13.14,scolaire,1,1,1,67.77,5.61,1,0.9999999970202591,1
36,H,celibataire,1166356,Informel,135,2958003,35,9.18,conso,1,0,0,42.03,2.54,0,0.5850979331907719,1
32,F,divorce,1028244,Informel,209,2931154,70,16.44,scolaire,1,2,0,56.75,2.85,1,0.9742863647770764,1
45,H,marie,862734,Informel,212,4128452,37,9.16,conso,0,0,0,66.59,4.79,1,0.9996847115778613,1
41,H,celibataire,604338,CDD,182,466918,62,13.65,immobilier,1,0,1,8.84,0.77,1,0.9784115691867087,1
25,H,marie,1004094,CDD,11,4614857,25,16.64,conso,0,0,0,30.29,4.6,1,0.9602818600371207,1
60,H,divorce,644493,CDD,236,4028824,35,15.61,conso,0,0,0,6.88,6.25,1,0.9395799673020706,1
26,F,celibataire,1440466,CDI,25,3405421,64,10.67,conso,1,0,0,8.72,2.36,0,0.008223810126370986,0
64,F,divorce,748465,Informel,187,3059810,67,13.21,immobilier,0,0,0,7.84,4.09,1,0.2127627122866871,0
50,H,marie,509857,Independant,216,1089426,36,9.2,auto,0,0,0,40.84,2.14,0,0.5451296557224754,1
50,F,celibataire,1127813,Independant,194,825217,71,12.71,auto,1,0,0,38.8,0.73,0,0.028626953430134675,0
36,H,celibataire,253104,CDD,155,4566655,59,6.86,conso,0,0,0,9.59,18.04,1,0.999999999927015,1
20,F,celibataire,380660,CDI,83,4789586,15,9.52,scolaire,0,0,0,24.68,12.58,1,0.9999998563317716,1
27,F,celibataire,429301,CDD,186,4734001,43,6.14,auto,0,0,2,23.34,11.03,1,0.9999999999999976,1
57,F,marie,199558,Independant,93,4498761,36,3.57,immobilier,0,0,0,27.25,22.54,1,0.9999999999999944,1
64,H,celibataire,382944,Informel,229,4330474,34,11.83,conso,1,0,0,53.06,11.31,1,0.9999999690435065,1
59,H,divorce,640076,Independant,139,2177721,30,15.97,auto,0,0,0,57.28,3.4,1,0.9858511130581518,1
18,F,celibataire,1249330,Informel,55,4513074,37,3.38,immobilier,1,0,1,30.43,3.61,1,0.9999790148218181,1
46,H,marie,368384,Informel,19,4772556,22,5.94,conso,1,0,0,64.12,12.96,1,0.9999999996413447,1
51,H,celibataire,584204,CDI,92,4160609,50,9.9,auto,0,0,0,36.34,7.12,1,0.9995966177281631,1
30,F,marie,484138,Independant,167,330202,54,12.99,conso,0,0,0,44.18,0.68,0,0.13430284970208559,0
18,H,marie,930630,CDD,213,2369526,23,5.57,auto,0,0,0,15.92,2.55,0,0.09547421598353564,0
51,F,divorce,1449459,CDI,90,3438434,57,3.85,auto,0,0,0,22.47,2.37,0,0.03855691205860928,0
46,F,celibataire,354233,Informel,214,216232,25,10.79,scolaire,0,0,0,59.57,0.61,1,0.42003095831827225,1
64,F,celibataire,636888,Independant,198,3563054,67,15.28,auto,2,0,1,78.28,5.59,1,0.9999999990156447,1
30,H,celibataire,257248,CDD,11,543441,18,3.53,scolaire,1,0,0,57.85,2.11,1,0.8986787480771099,1
46,F,divorce,944784,CDI,142,3200161,48,8.24,immobilier,1,0,0,9.06,3.39,1,0.06868477579069486,0
56,F,divorce,428109,CDD,60,1444467,26,12.95,auto,0,0,0,15.72,3.37,1,0.20839246150414892,0
41,H,marie,467684,Independant,164,388371,11,4.96,conso,1,0,1,38.43,0.83,1,0.999543209889661,1
43,H,marie,897847,CDD,232,1971788,58,6.54,scolaire,0,0,0,59.94,2.2,1,0.9323201587201221,1
34,H,marie,1110358,CDI,41,1004040,57,11.03,auto,0,0,0,17.44,0.9,0,0.004221224276238673,0
24,H,divorce,1200471,CDD,130,4236848,14,17.3,scolaire,0,1,0,61.31,3.53,1,0.9954031604961401,1
30,F,divorce,946332,Independant,185,2117091,51,7.31,conso,2,0,0,46.69,2.24,0,0.6110948129834181,1
22,H,divorce,1187226,CDI,107,2785895,35,10.31,conso,0,1,0,63.09,2.35,1,0.9603944526843183,1
43,H,marie,1129191,Informel,60,2386027,48,9.0,conso,0,0,0,46.82,2.11,0,0.6002797139680236,1
20,H,divorce,780972,CDI,148,4825604,64,16.46,immobilier,0,0,0,50.19,6.18,1,0.999827989496043,1
24,H,marie,944369,Independant,22,688898,43,4.08,immobilier,0,0,0,23.66,0.73,0,0.007186928006905093,0
